age,player_height,player_weight,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,DR&DN
27,193.04,86.18248,1,16,59,6.8,1.8,1.9,-11.1,0.021,0.093,0.16899999999999998,0.5710000000000001,0.18,16
27,210.82,111.13004,2,40,26,2.9,1.5,0.1,-6.8,0.079,0.136,0.21100000000000002,0.425,0.027000000000000003,70
27,200.66,112.94440800000001,1,24,76,15.4,5.2,3.8,-6.9,0.047,0.134,0.20199999999999999,0.551,0.175,24
38,208.28,117.93392,2,35,22,2.5,2.4,0.3,-0.1,0.091,0.192,0.16399999999999998,0.44,0.049,65
37,193.04,97.52228000000001,1,18,60,11,2,1.3,-1.6,0.035,0.078,0.231,0.583,0.111,18
30,223.52,120.20188,1,2,52,17.1,6.9,1.3,1.4,0.085,0.201,0.289,0.535,0.083,2
26,208.28,99.79024,1,11,54,7.8,4.4,2,2.7,0.055999999999999994,0.14300000000000002,0.149,0.529,0.11900000000000001,11
28,187.96,86.18248,Undrafted,Undrafted,54,14.3,2.7,8.4,-8.3,0.016,0.078,0.244,0.48200000000000004,0.435,Undrafted
43,215.9,110.676448,1,8,43,3.7,2.1,0.5,14.9,0.114,0.13,0.201,0.514,0.082,8
26,210.82,113.398,2,46,6,1.5,1,0,-14.5,0.107,0.14300000000000002,0.14300000000000002,0.541,0,76
30,190.5,83.91452,1,19,82,17.2,4.1,8.9,1.7,0.038,0.093,0.237,0.5329999999999999,0.366,19
26,200.66,115.66596000000001,1,9,81,13.2,5.1,2.7,-3.5,0.063,0.132,0.223,0.53,0.152,9
33,198.12,97.975872,1,8,76,6.3,2.5,2.5,14,0.03,0.091,0.127,0.5429999999999999,0.152,8
32,210.82,114.758776,1,9,74,17.3,9.5,1.2,-1.7,0.122,0.19699999999999998,0.23800000000000002,0.5670000000000001,0.064,9
23,208.28,106.59411999999999,1,22,82,6.6,4.7,0.6,-13.6,0.088,0.155,0.154,0.518,0.042,22
25,190.5,94.34713599999999,Undrafted,Undrafted,10,4,0.8,1.7,-0.3,0.033,0.054000000000000006,0.19899999999999998,0.483,0.25,Undrafted
30,187.96,88.45044,1,10,54,3.3,0.9,1.4,4.5,0.013999999999999999,0.086,0.19899999999999998,0.491,0.233,10
27,190.5,83.91452,1,24,61,15.9,3,5,-1.7,0.03,0.089,0.27399999999999997,0.541,0.313,24
27,200.66,99.79024,Undrafted,Undrafted,52,5.6,2,1.1,-1.7,0.026000000000000002,0.10400000000000001,0.165,0.521,0.10800000000000001,Undrafted
33,200.66,97.52228000000001,3,54,82,9.3,4,1,-4.9,0.064,0.124,0.183,0.523,0.068,174
36,205.74,115.66596000000001,1,4,81,11,3.7,1.3,10.6,0.047,0.145,0.198,0.584,0.089,4
20,187.96,81.64656,1,4,67,15.8,2.7,7.8,-3.1,0.027999999999999997,0.066,0.244,0.519,0.373,4
29,193.04,88.45044,1,8,65,13.8,2.8,2.8,2.7,0.016,0.099,0.223,0.551,0.159,8
23,213.36,111.13004,2,38,35,2.2,1.7,0.2,-3.1,0.065,0.18100000000000002,0.126,0.545,0.037000000000000005,68
23,190.5,88.45044,1,15,65,3.3,1,2.1,-8.5,0.026000000000000002,0.083,0.17,0.539,0.301,15
30,203.2,90.7184,1,10,28,3,1.5,1.2,-1,0.06,0.11800000000000001,0.146,0.57,0.191,10
31,213.36,108.86208,1,11,65,8.7,9.8,0.6,-4.7,0.155,0.25,0.139,0.5820000000000001,0.033,11
26,198.12,88.45044,1,23,80,13.5,3.7,1.5,0.7,0.033,0.114,0.195,0.5670000000000001,0.084,23
33,205.74,117.93392,1,2,53,6.5,2.3,0.4,-3.5,0.052000000000000005,0.127,0.253,0.441,0.045,2
23,208.28,104.32616,1,19,35,1.8,0.7,0.4,3.2,0.055999999999999994,0.08,0.217,0.431,0.11599999999999999,19
27,203.2,104.32616,1,7,73,16.4,5,2.7,-1.7,0.046,0.122,0.215,0.551,0.128,7
24,193.04,92.98635999999999,2,46,73,12.3,3,2.2,8.2,0.022000000000000002,0.095,0.187,0.614,0.131,76
29,215.9,117.93392,1,26,81,12.6,9,3.7,5.4,0.107,0.19699999999999998,0.19399999999999998,0.5329999999999999,0.172,26
22,208.28,127.00576000000001,1,12,80,5.8,2.7,0.5,-0.2,0.106,0.11900000000000001,0.23399999999999999,0.486,0.064,12
29,203.2,95.25432,1,9,24,6.2,1.7,0.5,-4.8,0.033,0.097,0.21,0.507,0.055999999999999994,9
30,193.04,90.7184,2,29,72,12.3,2.9,3.2,-8.1,0.02,0.094,0.192,0.528,0.17800000000000002,59
25,210.82,111.13004,1,8,78,21,10.3,2.7,-1.6,0.107,0.20600000000000002,0.255,0.5529999999999999,0.12,8
31,193.04,86.18248,2,47,72,12.9,2.2,2.1,-7,0.015,0.079,0.248,0.47100000000000003,0.136,77
24,177.8,68.945984,2,47,70,6.9,1.6,3.2,-2,0.027999999999999997,0.067,0.192,0.499,0.264,77
29,205.74,111.13004,1,11,74,12.9,9.9,1.2,5.3,0.131,0.245,0.17800000000000002,0.626,0.065,11
34,198.12,102.0582,2,35,70,9.5,4.2,1.8,10.5,0.040999999999999995,0.111,0.153,0.514,0.089,65
22,213.36,106.59411999999999,1,29,71,4.8,4.5,0.5,6.2,0.127,0.182,0.142,0.536,0.052000000000000005,29
24,180.34,82.553744,1,23,76,9.9,2.2,4.2,2.5,0.021,0.074,0.193,0.5329999999999999,0.265,23
25,200.66,103.418976,1,18,82,10,3.1,1,1.9,0.054000000000000006,0.10800000000000001,0.205,0.546,0.068,18
31,193.04,90.7184,Undrafted,Undrafted,27,3.7,1,0.7,-7.7,0.055999999999999994,0.068,0.20800000000000002,0.502,0.147,Undrafted
31,198.12,106.59411999999999,2,39,43,5.6,2.3,2.1,0,0.038,0.096,0.152,0.532,0.187,69
34,200.66,98.88305600000001,1,4,62,5.6,5.1,1,-0.8,0.113,0.182,0.168,0.439,0.085,4
24,213.36,120.20188,1,14,41,1.4,2,0.1,-1.4,0.113,0.191,0.12,0.406,0.013000000000000001,14
27,213.36,111.13004,2,51,13,6.5,3.8,1.1,-12.2,0.11,0.135,0.21899999999999997,0.501,0.111,81
29,205.74,113.398,2,39,7,1.6,0.4,0,-19.9,0.043,0.077,0.18600000000000003,0.799,0,69
28,203.2,97.52228000000001,1,5,72,20.1,3.3,4.2,7.4,0.04,0.061,0.253,0.5479999999999999,0.203,5
25,187.96,94.34713599999999,Undrafted,Undrafted,8,1.8,1.3,0.5,-6.8,0.028999999999999998,0.157,0.163,0.38,0.11800000000000001,Undrafted
33,218.44,117.93392,Undrafted,Undrafted,53,3.4,3.2,0.3,-7.1,0.089,0.16899999999999998,0.125,0.583,0.027999999999999997,Undrafted
27,180.34,81.64656,1,11,78,19.5,3.9,6.3,2.7,0.022000000000000002,0.11900000000000001,0.28300000000000003,0.526,0.337,11
36,205.74,113.398,1,2,45,8.2,4.1,0.9,1.3,0.10400000000000001,0.174,0.23199999999999998,0.521,0.088,2
25,193.04,86.18248,1,13,73,6.4,1.3,2.2,-0.5,0.016,0.088,0.233,0.524,0.261,13
29,208.28,113.398,1,16,79,10.8,4.8,1.3,11.4,0.045,0.188,0.205,0.585,0.089,16
34,190.5,88.45044,1,24,82,6.9,2.1,3.6,2.1,0.024,0.109,0.19,0.544,0.316,24
24,208.28,102.0582,1,18,76,5.8,3.4,0.2,7.3,0.11,0.134,0.168,0.5660000000000001,0.016,18
30,182.88,88.45044,1,14,81,20.3,3.4,8.6,8.9,0.018000000000000002,0.083,0.264,0.532,0.40399999999999997,14
33,208.28,111.13004,6,124,10,0.4,0.8,0.2,-6.2,0.051,0.088,0.099,0.34,0.061,124
30,193.04,90.7184,Undrafted,Undrafted,15,2.9,1.4,0.5,-3.5,0,0.133,0.151,0.431,0.055,Undrafted
27,198.12,85.275296,1,8,81,14.5,4.1,1.4,-7.8,0.05,0.122,0.23600000000000002,0.514,0.085,8
22,210.82,115.66596000000001,1,11,75,4,3.3,0.3,-8.6,0.127,0.171,0.166,0.48,0.04,11
38,208.28,99.79024,1,8,12,1.6,1.2,0.3,-33.6,0.043,0.16899999999999998,0.23600000000000002,0.29,0.077,8
27,208.28,108.86208,1,6,81,20.6,8.7,4.1,-2,0.072,0.193,0.27699999999999997,0.526,0.19399999999999998,6
30,205.74,102.0582,1,9,81,6.2,5,0.8,-7.3,0.09,0.172,0.142,0.534,0.057999999999999996,9
28,210.82,105.23334399999999,2,29,57,13.2,4.6,4.5,15.2,0.069,0.12,0.214,0.5529999999999999,0.23199999999999998,59
23,187.96,85.728888,1,16,61,5.4,1.6,1.6,0.9,0.044000000000000004,0.09,0.182,0.596,0.187,16
24,198.12,86.18248,1,19,24,3.6,0.7,1,-4.1,0.012,0.055,0.19899999999999998,0.402,0.134,19
31,190.5,81.64656,2,50,82,8.1,1.6,2.1,10.1,0.018000000000000002,0.062,0.13,0.667,0.14,80
33,201,86,1,4,13,5.8,2.4,0.8,-12.8,0.026000000000000002,0.142,0.196,0.46799999999999997,0.093,4
26,200.66,97.52228000000001,Undrafted,Undrafted,26,7.8,3.7,0.8,1.5,0.10800000000000001,0.163,0.228,0.5579999999999999,0.092,Undrafted
31,200.66,83.91452,1,11,81,21.6,3.5,3.4,0.9,0.021,0.092,0.25,0.603,0.17,11
26,187.96,88.45044,1,10,82,14.2,2.8,1.9,5.1,0.025,0.071,0.201,0.515,0.088,10
28,200.66,95.25432,1,7,41,3.4,2.5,1.4,-10.5,0.065,0.17300000000000001,0.162,0.442,0.179,7
27,185.42,83.91452,2,39,45,2,0.5,0.9,17,0.025,0.055,0.159,0.531,0.22399999999999998,69
29,193.04,92.98635999999999,2,51,69,5,1.4,2.2,0.7,0.035,0.051,0.156,0.47700000000000004,0.175,81
24,208.28,117.93392,1,24,54,4.9,2.7,0.4,-6.7,0.085,0.14,0.215,0.489,0.046,24
21,210.82,108.86208,1,7,77,7.3,6.1,0.6,-3.7,0.12,0.168,0.146,0.503,0.039,7
27,205.74,104.32616,Undrafted,Undrafted,19,2.4,3.6,0.2,-10.9,0.121,0.18100000000000002,0.087,0.66,0.022000000000000002,Undrafted
24,200.66,99.79024,2,30,17,2.4,0.8,0.4,-14.4,0.054000000000000006,0.069,0.249,0.355,0.10300000000000001,60
29,205.74,108.86208,1,13,82,14.9,10,1.3,-7.7,0.088,0.255,0.20800000000000002,0.523,0.07,13
27,185.42,81.64656,1,23,80,5.1,1.7,4.1,-11,0.017,0.064,0.115,0.525,0.265,23
28,218.44,132.448864,1,7,59,9.1,5.6,2.4,10.4,0.095,0.159,0.19699999999999998,0.499,0.141,7
28,185.42,73.481904,1,3,75,13.7,1.6,2.5,-4.9,0.009,0.059000000000000004,0.23399999999999999,0.524,0.154,3
22,200.66,113.398,2,44,54,3,3,0.6,1.3,0.16899999999999998,0.21899999999999997,0.161,0.515,0.089,74
27,203.2,90.7184,1,14,80,13.5,3,2.1,-8,0.027000000000000003,0.09,0.222,0.504,0.114,14
23,190.5,83.91452,2,46,21,3.9,0.7,1,4,0.027000000000000003,0.07,0.221,0.523,0.16899999999999998,76
23,210.82,99.79024,1,2,63,14.8,6.3,1.5,-1.5,0.079,0.165,0.24100000000000002,0.523,0.092,2
33,195.58,95.25432,7,160,78,11.7,3,4,5.6,0.027999999999999997,0.075,0.139,0.662,0.172,994
28,208.28,120.20188,Undrafted,Undrafted,36,1.6,1.9,0.2,0.9,0.107,0.17600000000000002,0.11800000000000001,0.46299999999999997,0.043,Undrafted
32,205.74,111.13004,1,21,41,9.3,5.2,1.1,3.3,0.084,0.18600000000000003,0.16699999999999998,0.589,0.072,21
24,200.66,95.25432,2,48,75,8.5,4.3,1.8,-7.4,0.086,0.122,0.177,0.525,0.125,78
26,195.58,92.98635999999999,2,28,54,5.4,1.3,0.9,-5.5,0.036000000000000004,0.065,0.184,0.466,0.105,58
25,195.58,86.18248,2,36,67,6.7,1.8,1.9,-10.6,0.04,0.076,0.215,0.461,0.18,66
26,195.58,86.18248,1,24,80,24.2,4.6,6.3,-3.3,0.021,0.11,0.271,0.57,0.27,24
28,203.2,104.32616,Undrafted,Undrafted,70,4.3,2.4,0.7,5.8,0.089,0.115,0.161,0.512,0.079,Undrafted
27,210.82,113.398,Undrafted,Undrafted,5,1.4,1.8,0.2,5.6,0.028999999999999998,0.106,0.087,0.304,0.024,Undrafted
32,203.2,97.52228000000001,1,19,17,3.8,2.3,0.7,-9.1,0.039,0.142,0.23399999999999999,0.322,0.107,19
29,195.58,97.975872,1,5,82,21.8,6.1,4,-3.6,0.057999999999999996,0.114,0.255,0.53,0.182,5
26,185.42,76.203456,1,2,82,17.5,4.4,7.1,4.8,0.036000000000000004,0.102,0.222,0.54,0.31,2
32,190.5,77.11064,1,6,48,6.3,0.9,2.4,-14.2,0.006,0.057999999999999996,0.19399999999999998,0.58,0.262,6
23,195.58,81.19296800000001,1,8,82,16.4,3.9,3,-5.2,0.035,0.082,0.19899999999999998,0.523,0.139,8
33,213.36,136.0776,2,33,26,4,2.3,0.6,-19.5,0.07,0.12300000000000001,0.172,0.473,0.069,63
31,190.5,95.25432,1,20,32,5.9,1.3,1.8,-10.1,0.02,0.086,0.22399999999999998,0.47,0.19899999999999998,20
31,195.58,95.25432,3,63,62,5,1.7,1.2,-5.6,0.015,0.11900000000000001,0.149,0.529,0.131,183
21,210.82,99.79024,1,5,77,17,8,3.1,2.8,0.077,0.166,0.215,0.537,0.139,5
31,185.42,86.18248,1,7,70,20.1,3.6,9.3,2.9,0.024,0.085,0.226,0.631,0.38799999999999996,7
26,213.36,104.779752,Undrafted,Undrafted,23,1.6,1.1,0.4,3.5,0.047,0.124,0.15,0.452,0.089,Undrafted
34,213.36,111.13004,1,11,75,11.2,7.5,0.9,0.9,0.092,0.24100000000000002,0.22,0.515,0.064,11
24,190.5,91.171992,1,12,63,8.2,1.9,3.6,-9.7,0.025,0.072,0.193,0.508,0.272,12
18,200.66,90.7184,1,13,71,7.6,1.9,1.3,2.2,0.048,0.084,0.244,0.544,0.14400000000000002,13
24,205.74,106.59411999999999,1,10,18,6.3,5.9,0.5,-0.8,0.094,0.239,0.183,0.451,0.042,10
27,203.2,108.86208,1,5,55,21.9,7,2.4,-5.9,0.061,0.163,0.28,0.529,0.122,5
36,208.28,111.13004,1,5,26,0.4,1.3,0.1,-12.8,0.062,0.205,0.098,0.231,0.024,5
24,200.66,107.047712,1,7,74,7.4,3.1,0.8,-1.4,0.071,0.138,0.209,0.52,0.077,7
28,200.66,119.294696,1,1,76,12.8,5.2,2.3,4.7,0.08,0.10300000000000001,0.17800000000000002,0.57,0.115,1
32,205.74,99.79024,2,28,3,1,1.7,1,13.9,0.182,0.3,0.14,0.521,0.273,58
23,205.74,99.79024,2,31,29,2.9,3.2,0.1,-5.1,0.113,0.201,0.133,0.48100000000000004,0.013999999999999999,61
32,190.5,83.91452,1,18,82,9.9,4.8,11.4,-2,0.035,0.11599999999999999,0.155,0.525,0.46399999999999997,18
33,182.88,81.64656,2,25,70,11.3,2.6,4.9,-3.1,0.023,0.088,0.192,0.597,0.289,55
26,208.28,99.79024,Undrafted,Undrafted,31,2,1.2,0,-17.1,0.109,0.152,0.23199999999999998,0.44799999999999995,0.013000000000000001,Undrafted
29,198.12,103.418976,1,11,63,12,4.8,2.9,3.6,0.035,0.128,0.18,0.494,0.13699999999999998,11
25,185.42,83.007336,2,37,79,15.3,2.9,8.5,3.8,0.017,0.071,0.209,0.518,0.358,67
32,213.36,113.398,1,8,82,12.5,9.4,2.2,-3.2,0.11,0.203,0.19399999999999998,0.47600000000000003,0.1,8
27,205.74,140.61352,1,22,61,4.8,5,1.4,-1,0.107,0.204,0.141,0.539,0.11599999999999999,22
23,205.74,106.59411999999999,2,30,57,4.8,3.5,0.3,0.4,0.10300000000000001,0.155,0.154,0.57,0.033,60
34,208.28,111.58363200000001,1,9,79,13.1,7.9,1.7,6.2,0.10800000000000001,0.182,0.2,0.563,0.089,9
27,210.82,108.86208,2,29,80,9.5,8.4,1.2,7.4,0.11,0.192,0.157,0.505,0.059000000000000004,59
34,213.36,108.86208,1,1,78,22.4,10.7,2,6.4,0.077,0.258,0.297,0.5479999999999999,0.106,1
30,205.74,95.25432,1,1,6,2.5,4.3,0.7,1.2,0.088,0.16699999999999998,0.09,0.41200000000000003,0.04,1
28,208.28,108.86208,1,27,54,3.4,2.9,0.9,-16.2,0.11599999999999999,0.17,0.139,0.521,0.11699999999999999,27
31,185.42,81.64656,1,10,59,5.6,1.7,2.9,-5.2,0.026000000000000002,0.08,0.17800000000000002,0.455,0.271,10
27,203.2,113.398,2,41,79,7.8,8.6,1.1,-2.8,0.127,0.209,0.13,0.521,0.055999999999999994,71
23,223.52,155.582056,1,28,35,3.2,1.2,0.3,-4,0.093,0.16399999999999998,0.284,0.56,0.107,28
32,203.2,109.315672,2,39,41,3.1,1.1,0.8,-4,0.07,0.086,0.193,0.47600000000000003,0.15,69
24,187.96,85.275296,1,19,23,1.7,0.3,0.7,-0.9,0.008,0.037000000000000005,0.17600000000000002,0.44799999999999995,0.205,19
29,187.96,86.18248,2,31,72,4.7,1.5,1.8,10.4,0.037000000000000005,0.079,0.17800000000000002,0.461,0.17800000000000002,61
22,210.82,102.0582,1,4,62,15.1,6.8,1.2,7.8,0.079,0.18100000000000002,0.218,0.588,0.067,4
21,195.58,92.98635999999999,1,5,82,13.4,4,2.6,-2,0.046,0.109,0.21100000000000002,0.541,0.133,5
24,205.74,101.604608,Undrafted,Undrafted,57,3.1,2.9,0.3,-8,0.11699999999999999,0.187,0.166,0.442,0.043,Undrafted
23,187.96,84.821704,2,56,39,1.5,0.4,0.9,7.7,0.019,0.054000000000000006,0.154,0.45399999999999996,0.26899999999999996,86
29,193.04,88.45044,Undrafted,Undrafted,19,2.1,1.4,0.6,4.2,0.10300000000000001,0.13,0.13699999999999998,0.597,0.174,Undrafted
32,195.58,90.7184,2,30,37,4.6,3.2,3.8,14.1,0.023,0.161,0.113,0.522,0.265,60
33,205.74,116.119552,1,13,82,27.4,9.9,4.5,12.8,0.086,0.243,0.325,0.6,0.23399999999999999,13
23,195.58,97.52228000000001,Undrafted,Undrafted,15,2.4,1.5,0.4,-24,0.079,0.098,0.162,0.366,0.078,Undrafted
30,185.42,83.91452,1,12,78,17.4,5.3,5.9,10.5,0.046,0.114,0.221,0.5479999999999999,0.272,12
36,208.28,111.58363200000001,2,30,70,3.2,2.7,0.3,3.5,0.092,0.146,0.13699999999999998,0.555,0.034,60
22,198.12,102.0582,2,50,9,1.6,0.7,0.4,-3.5,0.087,0.045,0.135,0.47,0.125,80
22,205.74,106.59411999999999,1,25,42,3.7,1.6,0.5,-14.5,0.109,0.11800000000000001,0.233,0.48200000000000004,0.114,25
29,210.82,111.13004,Undrafted,Undrafted,74,7.8,4.4,1.4,-9,0.083,0.152,0.16699999999999998,0.542,0.10099999999999999,Undrafted
30,208.28,106.59411999999999,Undrafted,Undrafted,71,4.5,1.6,0.9,0.9,0.016,0.115,0.151,0.535,0.099,Undrafted
27,210.82,106.59411999999999,2,50,6,0.3,0.8,0,-15.1,0.14300000000000002,0.267,0.265,0.33299999999999996,0,80
27,215.9,111.13004,2,42,49,8.9,5.3,0.8,0.9,0.12,0.179,0.215,0.5379999999999999,0.065,72
25,190.5,90.7184,Undrafted,Undrafted,82,9.4,2,3.7,6.3,0.01,0.064,0.147,0.585,0.188,Undrafted
27,200.66,102.0582,2,52,2,1.5,1.5,1,-19.8,0,0.16699999999999998,0.341,0.307,0.33299999999999996,82
24,187.96,83.91452,Undrafted,Undrafted,21,5.8,1.4,2.5,-3.8,0.018000000000000002,0.064,0.14400000000000002,0.536,0.196,Undrafted
35,205.74,112.490816,1,14,82,1.8,3.9,0.5,-12,0.097,0.193,0.062,0.475,0.053,14
28,195.58,95.25432,Undrafted,Undrafted,81,3.9,1.5,0.5,6.7,0.024,0.094,0.12,0.5920000000000001,0.062,Undrafted
24,200.66,97.52228000000001,1,21,83,15,4.5,2.7,-6.5,0.036000000000000004,0.12,0.221,0.53,0.147,21
24,182.88,80.73937600000001,Undrafted,Undrafted,29,2.8,1.1,2.2,-10.3,0.027999999999999997,0.082,0.126,0.536,0.281,Undrafted
34,198.12,97.975872,1,3,82,29.6,5.9,4.3,13.4,0.042,0.132,0.331,0.5670000000000001,0.20800000000000002,3
25,203.2,104.32616,2,35,81,6.5,9.5,2.4,-1.8,0.11800000000000001,0.239,0.11,0.545,0.11199999999999999,65
33,208.28,117.93392,3,69,6,2.7,4.2,0.8,1.7,0.141,0.271,0.109,0.488,0.089,189
32,195.58,97.52228000000001,1,5,81,25.9,3.9,4.2,-2,0.022000000000000002,0.097,0.294,0.578,0.203,5
26,195.58,95.25432,Undrafted,Undrafted,49,3,1.1,0.6,4.6,0.046,0.074,0.168,0.503,0.114,Undrafted
25,203.2,102.0582,1,24,65,9,3.2,1.4,-6.3,0.085,0.099,0.225,0.5429999999999999,0.127,24
23,187.96,85.275296,2,33,8,1.5,1.5,2.9,-30.5,0.038,0.105,0.149,0.248,0.418,63
32,160.02,63.956472,1,12,65,8,2.2,7.2,6,0.017,0.074,0.149,0.5539999999999999,0.366,12
26,208.28,113.398,Undrafted,Undrafted,16,1.2,0.6,0.2,4.9,0.073,0.109,0.18600000000000003,0.484,0.086,Undrafted
29,200.66,92.98635999999999,Undrafted,Undrafted,22,4.5,2,1.2,-8.9,0.057999999999999996,0.10300000000000001,0.185,0.40299999999999997,0.135,Undrafted
29,205.74,113.398,2,43,79,7.2,6.5,0.3,-6.2,0.11900000000000001,0.172,0.139,0.523,0.018000000000000002,73
22,205.74,99.79024,1,2,74,18.3,7.3,1.4,-7.5,0.07,0.163,0.267,0.509,0.079,2
33,205.74,117.93392,1,2,80,8.6,6.2,0.7,-3.7,0.084,0.21899999999999997,0.16899999999999998,0.5429999999999999,0.042,2
32,220.98,132.448864,1,24,69,13.4,7.9,2.1,8.1,0.082,0.282,0.24,0.5920000000000001,0.136,24
25,203.2,104.32616,Undrafted,Undrafted,31,1.3,1.7,0.1,-8.6,0.127,0.289,0.184,0.382,0.038,Undrafted
32,180.34,81.64656,Undrafted,Undrafted,76,10.5,1.9,6.8,-8.6,0.015,0.057999999999999996,0.175,0.517,0.353,Undrafted
29,187.96,79.3786,1,18,49,7.9,1.5,2.6,-6.5,0.008,0.078,0.18600000000000003,0.5379999999999999,0.209,18
24,205.74,108.86208,2,43,20,1.5,1.4,0,-0.4,0.132,0.192,0.156,0.41700000000000004,0,73
22,205.74,108.86208,Undrafted,Undrafted,34,1.1,1.7,0.1,-3.5,0.132,0.18,0.165,0.34700000000000003,0.018000000000000002,Undrafted
32,213.36,113.398,1,3,4,3.3,2.3,0.3,-9.1,0.067,0.16699999999999998,0.157,0.47200000000000003,0.036000000000000004,3
25,203.2,104.32616,2,29,64,2.7,2,0.5,0.7,0.081,0.11800000000000001,0.136,0.467,0.068,59
34,213.36,111.13004,1,16,61,4.6,2.1,0.7,7.7,0.068,0.11900000000000001,0.168,0.5379999999999999,0.079,16
29,187.96,82.553744,2,40,51,6.1,2.3,2.9,-6.3,0.04,0.078,0.153,0.46299999999999997,0.204,70
28,210.82,117.93392,1,10,9,7,3.7,1.3,0.9,0.11800000000000001,0.154,0.27699999999999997,0.45299999999999996,0.14,10
31,193.04,103.418976,1,21,61,7.8,3.1,1.9,-11.1,0.039,0.11599999999999999,0.193,0.47200000000000003,0.14,21
26,203.2,95.25432,Undrafted,Undrafted,82,7.6,5.5,1.9,4,0.092,0.152,0.129,0.602,0.113,Undrafted
24,195.58,90.7184,1,17,82,9.2,3.8,4.8,1,0.042,0.134,0.19899999999999998,0.519,0.318,17
26,182.88,74.84268,1,7,49,2.9,0.8,3,-2.6,0.015,0.05,0.14,0.48200000000000004,0.336,7
27,195.58,99.79024,2,45,69,12.6,3.6,3.4,3.3,0.034,0.10099999999999999,0.20800000000000002,0.514,0.17800000000000002,75
32,210.82,104.32616,2,45,6,1.7,1.2,0.2,-38.4,0.023,0.171,0.153,0.33299999999999996,0.048,75
28,185.42,83.91452,2,32,25,5,1.2,2.6,2.9,0.032,0.052000000000000005,0.17,0.551,0.249,62
28,205.74,102.0582,1,3,66,11,5.9,2.8,-3,0.077,0.152,0.18899999999999997,0.514,0.154,3
26,210.82,102.0582,Undrafted,Undrafted,6,2.5,1.7,0.2,1.4,0.074,0.22899999999999998,0.217,0.55,0.063,Undrafted
25,198.12,88.45044,1,15,59,7.5,1.9,2.6,4.1,0.03,0.089,0.2,0.526,0.22399999999999998,15
20,205.74,101.604608,1,6,82,17.5,9,3.2,-9.3,0.10300000000000001,0.18899999999999997,0.251,0.474,0.15,6
33,205.74,102.0582,1,23,83,7.2,7.9,0.8,-8,0.1,0.207,0.11900000000000001,0.523,0.045,23
24,195.58,94.800728,1,17,83,5.2,2.7,1.9,5.2,0.031,0.129,0.147,0.524,0.163,17
25,205.74,102.0582,Undrafted,Undrafted,33,6.2,4.3,0.5,-8.3,0.129,0.163,0.168,0.599,0.051,Undrafted
27,210.82,108.86208,1,19,47,4,2,0.4,-6.4,0.079,0.14,0.22399999999999998,0.435,0.077,19
27,205.74,109.315672,1,10,62,3.8,3.5,0.5,6.7,0.11,0.177,0.126,0.5720000000000001,0.051,10
30,203.2,120.20188,Undrafted,Undrafted,45,2.2,3.7,0.3,-6.2,0.10800000000000001,0.20800000000000002,0.105,0.44299999999999995,0.03,Undrafted
28,205.74,104.32616,2,45,82,10.5,7.3,0.8,3.4,0.098,0.20600000000000002,0.187,0.537,0.049,75
29,187.96,89.811216,Undrafted,Undrafted,8,3.1,0.6,0.6,4.8,0.021,0.07,0.179,0.687,0.135,Undrafted
26,198.12,90.7184,1,11,81,14.8,3,2.2,2.9,0.02,0.086,0.223,0.531,0.11699999999999999,11
22,182.88,74.84268,1,1,76,23.5,4.1,7.5,-7,0.04,0.072,0.284,0.513,0.32,1
24,205.74,106.59411999999999,1,16,30,6.6,3.9,0.8,-9.7,0.114,0.184,0.20199999999999999,0.51,0.078,16
38,213.36,111.13004,1,21,53,1.6,3.2,0.2,-13.3,0.136,0.249,0.1,0.48,0.038,21
35,205.74,115.66596000000001,1,8,82,7.4,2.4,0.9,2.2,0.054000000000000006,0.111,0.21,0.522,0.089,8
27,208.28,118.38751200000002,1,2,66,19.8,9.9,1.6,10.5,0.1,0.22899999999999998,0.275,0.578,0.086,2
25,205.74,115.66596000000001,2,39,1,0,7,0,-50,0.111,0.7140000000000001,0.149,0,0,69
30,203.2,113.398,3,53,73,16.2,11.4,5.7,2.6,0.074,0.239,0.179,0.585,0.21600000000000003,173
25,187.96,82.553744,2,52,60,6.5,1.4,3.7,-4.1,0.011000000000000001,0.066,0.168,0.531,0.305,82
27,193.04,94.34713599999999,1,15,72,14.5,3.4,3.6,-10.4,0.027000000000000003,0.096,0.248,0.48700000000000004,0.20800000000000002,15
31,210.82,124.7378,2,28,52,5.3,5.3,0.5,-1.2,0.096,0.182,0.12300000000000001,0.498,0.031,58
24,208.28,104.32616,2,34,71,5.3,4.2,0.5,-5.6,0.132,0.198,0.17300000000000001,0.552,0.05,64
23,210.82,106.59411999999999,2,49,17,1.6,1.3,0.4,-15.7,0.038,0.2,0.20600000000000002,0.376,0.146,79
25,200.66,97.52228000000001,1,3,59,20.5,4.5,5.6,4.6,0.040999999999999995,0.096,0.254,0.5539999999999999,0.27,3
26,185.42,86.18248,2,37,64,13.8,3,6.9,8.1,0.017,0.088,0.198,0.5379999999999999,0.335,67
30,198.12,103.418976,1,11,58,15.3,5.1,2.1,0.1,0.066,0.13699999999999998,0.249,0.529,0.135,11
33,195.58,95.25432,2,30,18,3.4,2.2,3.1,10.4,0.055,0.13699999999999998,0.136,0.46,0.29600000000000004,60
